date,siteID,plotID,individualID,taxonID,scientificName,recordedBy
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.01313,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09510,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09978,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09755,BELE,Betula lenta L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10406,ILEX,Ilex sp.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-17,HARV,HARV_005,NEON.PLA.D01.HARV.09777,HAVI4,Hamamelis virginiana L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09736,BELE,Betula lenta L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09921,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09926,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-18,HARV,HARV_042,NEON.PLA.D01.HARV.10462,ACRU,Acer rubrum L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-16,HARV,HARV_010,NEON.PLA.D01.HARV.09520,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10335,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09750,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09524,QURU,Quercus rubra L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-01,HARV,HARV_021,NEON.PLA.D01.HARV.09564,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10319,BELE,Betula lenta L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09943,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01217,BELE,Betula lenta L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09902,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01765,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10362,ACRU,Acer rubrum L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-22,HARV,HARV_050,NEON.PLA.D01.HARV.10830,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-21,HARV,HARV_041,NEON.PLA.D01.HARV.10814,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09748,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.01421,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09986,QURU,Quercus rubra L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-21,HARV,HARV_038,NEON.PLA.D01.HARV.10822,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09584,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03110,BELE,Betula lenta L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09720,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03105,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09993,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09956,ACRU,Acer rubrum L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09742,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10425,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09945,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09792,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09949,BELE,Betula lenta L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.09591,ACRU,Acer rubrum L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-22,HARV,HARV_050,NEON.PLA.D01.HARV.10827,BELE,Betula lenta L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10456,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01740,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09523,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02303,QUVE,Quercus velutina Lam.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09718,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09721,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01404,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.01968,ACRU,Acer rubrum L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10422,PINUS,Pinus sp.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10307,ACPE,Acer pensylvanicum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09735,BELE,Betula lenta L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09999,TSCA,Tsuga canadensis (L.) Carrière,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09731,ACRU,Acer rubrum L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09992,BELE,Betula lenta L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10336,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-08,HARV,HARV_037,NEON.PLA.D01.HARV.09555,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-11-03,HARV,HARV_046,NEON.PLA.D01.HARV.10854,NYSY,Nyssa sylvatica Marshall,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09975B,QURU,Quercus rubra L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09980,HAVI4,Hamamelis virginiana L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09527,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09969,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-16,HARV,HARV_010,NEON.PLA.D01.HARV.09519,QURU,Quercus rubra L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10455,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10322,BELE,Betula lenta L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10458,ACPE,Acer pensylvanicum L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-13,HARV,HARV_034,NEON.PLA.D01.HARV.10877,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10402,BEAL2,Betula alleghaniensis Britton,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10424,ILEX,Ilex sp.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10434,BEPAP,Betula papyrifera Marshall var. papyrifera,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.09757,PIST,Pinus strobus L.,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-10-01,HARV,HARV_016,NEON.PLA.D01.HARV.09569,BEAL2,Betula alleghaniensis Britton,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09780,ILEX,Ilex sp.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09791,ILEX,Ilex sp.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10405,BEAL2,Betula alleghaniensis Britton,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09948,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09731A,ACRU,Acer rubrum L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-20,HARV,HARV_041,NEON.PLA.D01.HARV.10808,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09983,QUAL,Quercus alba L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01405,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-18,HARV,HARV_042,NEON.PLA.D01.HARV.10463,BEAL2,Betula alleghaniensis Britton,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09937,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-21,HARV,HARV_041,NEON.PLA.D01.HARV.09302A,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01176,QUAL,Quercus alba L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09947,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-11-03,HARV,HARV_046,NEON.PLA.D01.HARV.10843,ILEX,Ilex sp.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09599,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10305,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.03112,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10317,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10326,FAGR,Fagus grandifolia Ehrh.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09975A,QURU,Quercus rubra L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01170,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-29,HARV,HARV_024,NEON.PLA.D01.HARV.09918,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01403,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09743,ACRU,Acer rubrum L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09505,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10452,PIST,Pinus strobus L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10363,PIST,Pinus strobus L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09930,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-03,HARV,HARV_008,NEON.PLA.D01.HARV.09714,HAVI4,Hamamelis virginiana L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-22,HARV,HARV_012,NEON.PLA.D01.HARV.09727,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10304,ACRU,Acer rubrum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.01914,FRAM2,Fraxinus americana L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-11-18,HARV,HARV_042,NEON.PLA.D01.HARV.10461,ACRU,Acer rubrum L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-12,HARV,HARV_039,NEON.PLA.D01.HARV.10449,QURU,Quercus rubra L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-22,HARV,HARV_052,NEON.PLA.D01.HARV.10330,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-17,HARV,HARV_025,NEON.PLA.D01.HARV.09770,FRAM2,Fraxinus americana L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-10-26,HARV,HARV_047,NEON.PLA.D01.HARV.10355,ACRU,Acer rubrum L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09529,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02942,BEPA,Betula papyrifera Marshall,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09946,HAVI4,Hamamelis virginiana L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01481,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10360,ILEX,Ilex sp.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02929,PIRI,Pinus rigida Mill.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.10862,TSCA,Tsuga canadensis (L.) Carrière,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.01708,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09991,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02930,QURU,Quercus rubra L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10401,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02935,QURU,Quercus rubra L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10357,ILEX,Ilex sp.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09533,CACAV,Carpinus caroliniana Walter ssp. virginiana (Marshall) Furlow,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.02931,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09935,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-22,HARV,HARV_020,NEON.PLA.D01.HARV.09580,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.09508,PICEA,Picea sp.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01740,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-17,HARV,HARV_008,NEON.PLA.D01.HARV.09527,BELE,Betula lenta L.,XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09943,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10324,ACRU,Acer rubrum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-21,HARV,HARV_038,NEON.PLA.D01.HARV.10823,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-21,HARV,HARV_045,NEON.PLA.D01.HARV.10305,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09949,BELE,Betula lenta L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-01,HARV,HARV_016,NEON.PLA.D01.HARV.09567,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-29,HARV,HARV_024,NEON.PLA.D01.HARV.09953,LYLI,Lyonia ligustrina (L.) DC.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.10865,TSCA,Tsuga canadensis (L.) Carrière,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.09787,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-11-04,HARV,HARV_040,NEON.PLA.D01.HARV.10363,PIST,Pinus strobus L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-09-28,HARV,HARV_002,NEON.PLA.D01.HARV.09944,PIST,Pinus strobus L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09931,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.01909,PIST,Pinus strobus L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01483,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-10-08,HARV,HARV_037,NEON.PLA.D01.HARV.09561,TSCA,Tsuga canadensis (L.) Carrière,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-01,HARV,HARV_014,NEON.PLA.D01.HARV.09974,HAVI4,Hamamelis virginiana L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-11-05,HARV,HARV_051,NEON.PLA.D01.HARV.10444,CASTA,Castanea sp.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-05,HARV,HARV_033,NEON.PLA.D01.HARV.05636A,ACRU,Acer rubrum L.,0BaChJNzD1Pxkb0KnkmK1zh8NvLNU8MM
2015-09-29,HARV,HARV_014,NEON.PLA.D01.HARV.09954,QUAL,Quercus alba L.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-23,HARV,HARV_049,NEON.PLA.D01.HARV.10894,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-10-27,HARV,HARV_044,NEON.PLA.D01.HARV.10418,VACO,Vaccinium corymbosum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.02607,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09901,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09966,PRENA,Prenanthes sp.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-11-12,HARV,HARV_039,NEON.PLA.D01.HARV.10448,QURU,Quercus rubra L.,9/lkABCL2n4b6r19n9Zi1qNJWAzd94Zk
2015-10-22,HARV,HARV_048,NEON.PLA.D01.HARV.10316,TSCA,Tsuga canadensis (L.) Carrière,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-10-23,HARV,HARV_049,NEON.PLA.D01.HARV.10897,TSCA,Tsuga canadensis (L.) Carrière,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-08-27,HARV,HARV_006,NEON.PLA.D01.HARV.01177,QURU,Quercus rubra L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-10-01,HARV,HARV_021,NEON.PLA.D01.HARV.09557,PIST,Pinus strobus L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-08-27,HARV,HARV_004,NEON.PLA.D01.HARV.09800,PIST,Pinus strobus L.,bWvVSKjgptV89BwHA3h10JNaeV+PHmDU
2015-09-23,HARV,HARV_023,NEON.PLA.D01.HARV.09969,PIST,Pinus strobus L.,Py+ZzXoQAhNiZLMUhePVy0KW1AyjvubF
2015-11-17,HARV,HARV_039,NEON.PLA.D01.HARV.10459,ACRU,Acer rubrum L.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-11-05,HARV,HARV_051,NEON.PLA.D01.HARV.10439,KALMI,Kalmia sp.,FXeeUI9aIn8X0VAR1BEIFKA+Tv3GsCYT
2015-09-21,HARV,HARV_026,NEON.PLA.D01.HARV.09914,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-20,HARV,HARV_041,NEON.PLA.D01.HARV.10803,KALMI,Kalmia sp.,afMynumrDJcbQNK5ece65stvlBUGBI24
2015-09-24,HARV,HARV_022,NEON.PLA.D01.HARV.01402,PIST,Pinus strobus L.,MRgCvwP2WueoGZahvpQXNZ+be1CYdCGm
2015-10-21,HARV,HARV_036,NEON.PLA.D01.HARV.00223A,ACRU,Acer rubrum L.,aJjM6Ib7Q/GDLb8JyiXIxXYT9Z/r85Ze
2015-09-16,HARV,HARV_027,NEON.PLA.D01.HARV.01489,ACSAS,Acer saccharum Marshall var. saccharum,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
2015-09-21,HARV,HARV_020,NEON.PLA.D01.HARV.01971,LIBE3,Lindera benzoin (L.) Blume,xYAz/hoNa4beHeF8Co82eF9aIjZ5mOeG
2015-09-23,HARV,HARV_022,NEON.PLA.D01.HARV.09925,PIST,Pinus strobus L.,wmtulGhdefWiPr5g1VRF0YnRBawgSBx1
